timedelta,P,Q
1006800,-222.746246337891,-22.2746246337891
1007100,-216.952758789062,-21.6952758789062
1007400,-211.166687011719,-21.1166687011719
1007700,-205.388076782227,-20.5388076782227
1008000,-199.616989135742,-19.9616989135742
1008300,-218.326354980469,-21.8326354980469
1008600,-236.850143432617,-23.6850143432617
1008900,-255.178329467773,-25.5178329467773
1009200,-273.299468994141,-27.3299468994141
1009500,-291.200531005859,-29.1200531005859
1009800,-308.866333007812,-30.8866333007812
1010100,-326.279449462891,-32.6279449462891
1010400,-343.41943359375,-34.341943359375
1010700,-360.262390136719,-36.0262390136719
1011000,-376.780212402344,-37.6780212402344
1011300,-392.939727783203,-39.2939727783203
1011600,-408.701629638672,-40.8701629638672
1011900,-390.222381591797,-39.0222381591797
1012200,-371.887603759766,-37.1887603759766
1012500,-353.702850341797,-35.3702850341797
1012800,-335.673797607422,-33.5673797607422
1013100,-317.806060791016,-31.7806060791016
1013400,-300.105285644531,-30.0105285644531
1013700,-282.577117919922,-28.2577117919922
1014000,-265.227020263672,-26.5227020263672
1014300,-248.060150146484,-24.8060150146484
1014600,-231.081314086914,-23.1081314086914
1014900,-214.294662475586,-21.4294662475586
1015200,-197.703308105469,-19.7703308105469
1015500,-187.247573852539,-18.7247573852539
1015800,-176.84977722168,-17.684977722168
1016100,-166.513671875,-16.6513671875
1016400,-156.243301391602,-15.6243301391602
1016700,-146.043151855469,-14.6043151855469
1017000,-135.918090820312,-13.5918090820312
1017300,-125.873252868652,-12.5873252868652
1017600,-115.913970947266,-11.5913970947266
1017900,-106.045455932617,-10.6045455932617
1018200,-96.331169128418,-9.6331169128418
1018500,-86.8630142211914,-8.68630142211914
1018800,-77.33251953125,-7.733251953125
1019100,-72.9654922485352,-7.29654922485352
1019400,-68.591682434082,-6.8591682434082
1019700,-64.2119140625,-6.42119140625
1020000,-59.8272247314453,-5.98272247314453
1020300,-55.4389610290527,-5.54389610290527
1020600,-51.0488967895508,-5.10488967895508
1020900,-46.6594161987305,-4.66594161987305
1021200,-42.2737884521484,-4.22737884521484
1021500,-37.8965225219727,-3.78965225219727
1021800,-33.533863067627,-3.3533863067627
1022100,-29.1942558288574,-2.91942558288574
1022400,-24.8883628845215,-2.48883628845215
1022700,-22.5925788879395,-2.25925788879395
1023000,-23.181978225708,-2.3181978225708
1023300,-20.8813705444336,-2.08813705444336
1023600,-18.5767440795898,-1.85767440795898
1023900,-16.2681350708008,-1.62681350708008
1024200,-13.9555835723877,-1.39555835723877
1024500,-11.6391334533691,-1.16391334533691
1024800,-9.31882762908936,-0.931882762908936
1025100,-6.99471282958984,-0.699471282958984
1025400,-4.66683626174927,-0.466683626174927
1025700,-2.33524823188782,-0.233524823188782
1026000,0,0
1026300,0,0
1026600,0,0
1026900,0,0
1027200,0,0
1027500,0,0
1027800,0,0
1028100,0,0
1028400,0,0
1028700,0,0
1029000,0,0
1029300,0,0
1029600,0,0
1029900,0,0
1030200,0,0
1030500,0,0
1030800,0,0
1031100,0,0
1031400,0,0
1031700,0,0
1032000,0,0
1032300,0,0
1032600,0,0
1032900,0,0
1033200,0,0
1033500,0,0
1033800,0,0
1034100,0,0
1034400,0,0
1034700,0,0
1035000,0,0
1035300,0,0
1035600,0,0
1035900,0,0
1036200,0,0
1036500,0,0
1036800,0,0
1037100,0,0
1037400,0,0
1037700,0,0
1038000,0,0
1038300,0,0
1038600,0,0
1038900,0,0
1039200,0,0
1039500,0,0
1039800,0,0
1040100,0,0
1040400,0,0
1040700,0,0
1041000,0,0
1041300,0,0
1041600,0,0
1041900,0,0
1042200,0,0
1042500,0,0
1042800,0,0
1043100,0,0
1043400,0,0
1043700,0,0
1044000,0,0
1044300,0,0
1044600,0,0
1044900,0,0
1045200,0,0
1045500,0,0
1045800,0,0
1046100,0,0
1046400,0,0
1046700,0,0
1047000,0,0
1047300,0,0
1047600,0,0
1047900,0,0
1048200,0,0
1048500,0,0
1048800,0,0
1049100,0,0
1049400,0,0
1049700,0,0
1050000,0,0
1050300,0,0
1050600,0,0
1050900,0,0
1051200,0,0
1051500,-2.56601548194885,-0.256601548194885
1051800,-5.12931632995605,-0.512931632995605
1052100,-7.68985414505005,-0.768985414505005
1052400,-9.77163314819336,-0.977163314819336
1052700,-12.1965227127075,-1.21965227127075
1053000,-14.6378812789917,-1.46378812789917
1053300,-17.1769695281982,-1.71769695281982
1053600,-19.6419849395752,-1.96419849395752
1053900,-22.1146697998047,-2.21146697998047
1054200,-24.5931015014648,-2.45931015014648
1054500,-27.075813293457,-2.7075813293457
1054800,-29.5617084503174,-2.95617084503174
1055100,-38.4437675476074,-3.84437675476074
1055400,-47.1678352355957,-4.71678352355957
1055700,-55.7653388977051,-5.57653388977051
1056000,-64.2584228515625,-6.42584228515625
1056300,-72.6629104614258,-7.26629104614258
1056600,-80.9902114868164,-8.09902114868164
1056900,-89.248649597168,-8.9248649597168
1057200,-102.458808898926,-10.2458808898926
1057500,-118.333206176758,-11.8333206176758
1057800,-134.664443969727,-13.4664443969727
1058100,-151.441848754883,-15.1441848754883
1058400,-168.654693603516,-16.8654693603516
1058700,-188.845062255859,-18.8845062255859
1059000,-209.086303710938,-20.9086303710938
1059300,-232.265045166016,-23.2265045166016
1059600,-256.699249267578,-25.6699249267578
1059900,-282.368133544922,-28.2368133544922
1060200,-309.249847412109,-30.9249847412109
1060500,-337.3212890625,-33.73212890625
1060800,-366.558074951172,-36.6558074951172
1061100,-396.934661865234,-39.6934661865234
1061400,-428.424255371094,-42.8424255371094
1061700,-460.998809814453,-46.0998809814453
1062000,-494.628997802734,-49.4628997802734
1062300,-520.4208984375,-52.04208984375
1062600,-546.1220703125,-54.61220703125
1062900,-571.723449707031,-57.1723449707031
1063200,-597.216491699219,-59.7216491699219
1063500,-622.5927734375,-62.25927734375
1063800,-647.844116210938,-64.7844116210938
1064100,-672.962646484375,-67.2962646484375
1064400,-705.387634277344,-70.5387634277344
1064700,-730.787170410156,-73.0787170410156
1065000,-756.031066894531,-75.6031066894531
1065300,-781.111999511719,-78.1111999511719
1065600,-806.022705078125,-80.6022705078125
1065900,-804.25048828125,-80.425048828125
1066200,-810.85791015625,-81.085791015625
1066500,-816.143798828125,-81.6143798828125
1066800,-820.129333496094,-82.0129333496094
1067100,-822.836181640625,-82.2836181640625
1067400,-824.286560058594,-82.4286560058594
1067700,-824.503356933594,-82.4503356933594
1068000,-823.510070800781,-82.3510070800781
1068300,-821.330749511719,-82.1330749511719
1068600,-817.990051269531,-81.7990051269531
1068900,-813.513305664062,-81.3513305664062
1069200,-790.88720703125,-79.088720703125
1069500,-840.416687011719,-84.0416687011719
1069800,-873.491088867188,-87.3491088867188
1070100,-907.113830566406,-90.7113830566406
1070400,-941.248718261719,-94.1248718261719
1070700,-975.85888671875,-97.585888671875
1071000,-1010.9072265625,-101.09072265625
1071300,-1046.35620117188,-104.635620117188
1071600,-1082.16796875,-108.216796875
1071900,-1118.30456542969,-111.830456542969
1072200,-1176.29565429688,-117.629565429688
1072500,-1213.32824707031,-121.332824707031
1072800,-1250.55676269531,-125.055676269531
1073100,-1246.33056640625,-124.633056640625
1073400,-1241.34936523438,-124.134936523438
1073700,-1211.88061523438,-121.188061523438
1074000,-1204.98669433594,-120.498669433594
1074300,-1197.41918945312,-119.741918945312
1074600,-1189.20251464844,-118.920251464844
1074900,-1180.36145019531,-118.036145019531
1075200,-1170.92163085938,-117.092163085938
1075500,-1160.90844726562,-116.090844726562
1075800,-1150.34826660156,-115.034826660156
1076100,-1139.26745605469,-113.926745605469
1076400,-1127.69287109375,-112.769287109375
1076700,-1106.10766601562,-110.610766601562
1077000,-1084.04614257812,-108.404614257812
1077300,-1032.71923828125,-103.271923828125
1077600,-1009.44274902344,-100.944274902344
1077900,-985.776184082031,-98.5776184082031
1078200,-961.741516113281,-96.1741516113281
1078500,-937.361267089844,-93.7361267089844
1078800,-912.658569335938,-91.2658569335938
1079100,-887.656921386719,-88.7656921386719
1079400,-862.380493164062,-86.2380493164062
1079700,-836.853942871094,-83.6853942871094
1080000,-778.173706054688,-77.8173706054688
1080300,-789.445007324219,-78.9445007324219
1080600,-800.6728515625,-80.06728515625
1080900,-811.850830078125,-81.1850830078125
1081200,-857.020751953125,-85.7020751953125
1081500,-868.315795898438,-86.8315795898438
1081800,-879.524047851562,-87.9524047851562
1082100,-890.639282226562,-89.0639282226562
1082400,-901.6552734375,-90.16552734375
1082700,-912.565979003906,-91.2565979003906
1083000,-923.365600585938,-92.3365600585938
1083300,-934.048156738281,-93.4048156738281
1083600,-944.608093261719,-94.4608093261719
1083900,-947.678833007812,-94.7678833007812
1084200,-950.637634277344,-95.0637634277344
1084500,-953.479736328125,-95.3479736328125
1084800,-956.200317382812,-95.6200317382812
1085100,-958.794616699219,-95.8794616699219
1085400,-961.258056640625,-96.1258056640625
1085700,-963.585876464844,-96.3585876464844
1086000,-965.773559570312,-96.5773559570312
1086300,-967.816589355469,-96.7816589355469
1086600,-969.710266113281,-96.9710266113281
1086900,-971.450134277344,-97.1450134277344
1087200,-973.031677246094,-97.3031677246094
1087500,-958.980712890625,-95.8980712890625
1087800,-944.912536621094,-94.4912536621094
1088100,-930.833251953125,-93.0833251953125
1088400,-916.748901367188,-91.6748901367188
1088700,-902.665405273438,-90.2665405273438
1089000,-888.588562011719,-88.8588562011719
1089300,-874.524291992188,-87.4524291992188
1089600,-860.478210449219,-86.0478210449219
1089900,-846.455871582031,-84.6455871582031
1090200,-832.462829589844,-83.2462829589844
1090500,-818.504333496094,-81.8504333496094
1090800,-804.585754394531,-80.4585754394531
1091100,-796.497436523438,-79.6497436523438
1091400,-788.292724609375,-78.8292724609375
1091700,-779.969177246094,-77.9969177246094
1092000,-771.524353027344,-77.1524353027344
1092300,-762.955810546875,-76.2955810546875
1092600,-754.261047363281,-75.4261047363281
1092900,-745.437377929688,-74.5437377929688
1093200,-736.482299804688,-73.6482299804688
1093500,-727.392944335938,-72.7392944335938
1093800,-718.166625976562,-71.8166625976562
1094100,-708.800354003906,-70.8800354003906
1094400,-699.291137695312,-69.9291137695312
1094700,-665.667724609375,-66.5667724609375
1095000,-632.394470214844,-63.2394470214844
1095300,-587.946044921875,-58.7946044921875
1095600,-556.394653320312,-55.6394653320312
1095900,-525.205383300781,-52.5205383300781
1096200,-494.392486572266,-49.4392486572266
1096500,-463.969573974609,-46.3969573974609
1096800,-433.949768066406,-43.3949768066406
1097100,-404.345550537109,-40.4345550537109
1097400,-375.168579101562,-37.5168579101562
1097700,-346.429504394531,-34.6429504394531
1098000,-318.137817382812,-31.8137817382812
1098300,-329.986846923828,-32.9986846923828
1098600,-340.656799316406,-34.0656799316406
1098900,-350.131164550781,-35.0131164550781
1099200,-358.392028808594,-35.8392028808594
1099500,-367.676147460938,-36.7676147460938
1099800,-372.967224121094,-37.2967224121094
1100100,-376.940307617188,-37.6940307617188
1100400,-379.559936523438,-37.9559936523438
1100700,-380.784271240234,-38.0784271240234
1101000,-380.5634765625,-38.05634765625
1101300,-378.837463378906,-37.8837463378906
1101600,-375.533172607422,-37.5533172607422
1101900,-359.238677978516,-35.9238677978516
1102200,-341.807983398438,-34.1807983398438
1102500,-323.240081787109,-32.3240081787109
1102800,-303.535400390625,-30.3535400390625
1103100,-282.695983886719,-28.2695983886719
1103400,-260.725830078125,-26.0725830078125
1103700,-237.631210327148,-23.7631210327148
1104000,-213.421188354492,-21.3421188354492
1104300,-188.108245849609,-18.8108245849609
1104600,-165.977935791016,-16.5977935791016
1104900,-155.558746337891,-15.5558746337891
1105200,-145.096099853516,-14.5096099853516
1105500,-137.085586547852,-13.7085586547852
1105800,-129.044876098633,-12.9044876098633
1106100,-120.976387023926,-12.0976387023926
1106400,-112.883407592773,-11.2883407592773
1106700,-104.770645141602,-10.4770645141602
1107000,-96.6450042724609,-9.66450042724609
1107300,-91.9465408325195,-9.19465408325195
1107600,-83.6100845336914,-8.36100845336914
1107900,-75.3198623657227,-7.53198623657227
1108200,-67.1097793579102,-6.71097793579102
1108500,-59.0338287353516,-5.90338287353516
1108800,-51.175853729248,-5.1175853729248
1109100,-45.2800331115723,-4.52800331115723
1109400,-58.4457817077637,-5.84457817077637
1109700,-52.6339340209961,-5.26339340209961
1110000,-46.8145294189453,-4.68145294189453
1110300,-40.9876708984375,-4.09876708984375
1110600,-35.153450012207,-3.5153450012207
1110900,-29.3119850158691,-2.93119850158691
1111200,-23.4633827209473,-2.34633827209473
1111500,-17.607759475708,-1.7607759475708
1111800,-11.7452363967896,-1.17452363967896
1112100,-5.87593984603882,-0.587593984603882
1112400,0,0
1112700,0,0
1113000,0,0
1113300,0,0
1113600,0,0
1113900,0,0
1114200,0,0
1114500,0,0
1114800,0,0
1115100,0,0
1115400,0,0
1115700,0,0
1116000,0,0
1116300,0,0
1116600,0,0
1116900,0,0
1117200,0,0
1117500,0,0
1117800,0,0
1118100,0,0
1118400,0,0
1118700,0,0
1119000,0,0
1119300,0,0
1119600,0,0
1119900,0,0
1120200,0,0
1120500,0,0
1120800,0,0
1121100,0,0
1121400,0,0
1121700,0,0
1122000,0,0
1122300,0,0
1122600,0,0
1122900,0,0
1123200,0,0
1123500,0,0
1123800,0,0
1124100,0,0
1124400,0,0
1124700,0,0
1125000,0,0
1125300,0,0
1125600,0,0
1125900,0,0
1126200,0,0
1126500,0,0
1126800,0,0
1127100,0,0
1127400,0,0
1127700,0,0
1128000,0,0
1128300,0,0
1128600,0,0
1128900,0,0
1129200,0,0
1129500,0,0
1129800,0,0
1130100,0,0
1130400,0,0
1130700,0,0
1131000,0,0
1131300,0,0
1131600,0,0
1131900,0,0
1132200,0,0
1132500,0,0
1132800,0,0
1133100,0,0
1133400,0,0
1133700,0,0
1134000,0,0
1134300,0,0
1134600,0,0
1134900,0,0
1135200,0,0
1135500,0,0
1135800,0,0
1136100,0,0
1136400,0,0
1136700,0,0
1137000,0,0
1137300,0,0
1137600,0,0
1137900,-2.57778739929199,-0.257778739929199
1138200,-5.15211009979248,-0.515211009979248
1138500,-7.7229208946228,-0.77229208946228
1138800,-9.78455924987793,-0.978455924987793
1139100,-12.2139148712158,-1.22139148712158
1139400,-14.6627759933472,-1.46627759933472
1139700,-17.2099590301514,-1.72099590301514
1140000,-19.687292098999,-1.9687292098999
1140300,-22.1738414764404,-2.21738414764404
1140600,-24.6673183441162,-2.46673183441162
1140900,-27.166036605835,-2.7166036605835
1141200,-28.4051742553711,-2.84051742553711
1141500,-38.3918418884277,-3.83918418884277
1141800,-46.9630317687988,-4.69630317687988
1142100,-55.4126167297363,-5.54126167297363
1142400,-63.7617416381836,-6.37617416381836
1142700,-72.0253601074219,-7.20253601074219
1143000,-80.2141876220703,-8.02141876220703
1143300,-88.3359527587891,-8.83359527587891
1143600,-101.294235229492,-10.1294235229492
1143900,-117.847244262695,-11.7847244262695
1144200,-134.822631835938,-13.4822631835938
1144500,-152.208908081055,-15.2208908081055
1144800,-169.994705200195,-16.9994705200195
1145100,-189.298904418945,-18.9298904418945
1145400,-208.617431640625,-20.8617431640625
1145700,-227.942031860352,-22.7942031860352
1146000,-247.26432800293,-24.726432800293
1146300,-266.575958251953,-26.6575958251953
1146600,-285.868804931641,-28.5868804931641
1146900,-305.135101318359,-30.5135101318359
1147200,-324.367370605469,-32.4367370605469
1147500,-343.558563232422,-34.3558563232422
1147800,-362.701995849609,-36.2701995849609
1148100,-381.791290283203,-38.1791290283203
1148400,-400.820434570312,-40.0820434570312
1148700,-433.561309814453,-43.3561309814453
1149000,-463.985656738281,-46.3985656738281
1149300,-495.717742919922,-49.5717742919922
1149600,-528.723388671875,-52.8723388671875
1149900,-562.966613769531,-56.2966613769531
1150200,-598.409606933594,-59.8409606933594
1150500,-635.0126953125,-63.50126953125
1150800,-672.734802246094,-67.2734802246094
1151100,-719.485412597656,-71.9485412597656
1151400,-759.816101074219,-75.9816101074219
1151700,-801.128356933594,-80.1128356933594
1152000,-843.374938964844,-84.3374938964844
1152300,-855.325561523438,-85.5325561523438
1152600,-865.927917480469,-86.5927917480469
1152900,-875.202026367188,-87.5202026367188
1153200,-883.168273925781,-88.3168273925781
1153500,-877.116149902344,-87.7116149902344
1153800,-881.883056640625,-88.1883056640625
1154100,-885.411865234375,-88.5411865234375
1154400,-887.7255859375,-88.77255859375
1154700,-888.847961425781,-88.8847961425781
1155000,-888.803283691406,-88.8803283691406
1155300,-887.616394042969,-88.7616394042969
1155600,-885.312683105469,-88.5312683105469
1155900,-903.155090332031,-90.3155090332031
1156200,-920.900451660156,-92.0900451660156
1156500,-938.543884277344,-93.8543884277344
1156800,-956.080505371094,-95.6080505371094
1157100,-973.505493164062,-97.3505493164062
1157400,-990.813903808594,-99.0813903808594
1157700,-1008.0009765625,-100.80009765625
1158000,-1025.06176757812,-102.506176757812
1158300,-1041.99145507812,-104.199145507812
1158600,-1058.78527832031,-105.878527832031
1158900,-1075.43823242188,-107.543823242188
1159200,-1091.94580078125,-109.194580078125
1159500,-1092.93603515625,-109.293603515625
1159800,-1093.48327636719,-109.348327636719
1160100,-1093.60034179688,-109.360034179688
1160400,-1093.30004882812,-109.330004882812
1160700,-1092.595703125,-109.2595703125
1161000,-1091.50048828125,-109.150048828125
1161300,-1090.02819824219,-109.002819824219
1161600,-1088.19226074219,-108.819226074219
1161900,-1086.00659179688,-108.600659179688
1162200,-1083.4853515625,-108.34853515625
1162500,-1080.64233398438,-108.064233398438
1162800,-1049.64660644531,-104.964660644531
1163100,-1050.9892578125,-105.09892578125
1163400,-1052.16955566406,-105.216955566406
1163700,-1053.19152832031,-105.319152832031
1164000,-1054.0595703125,-105.40595703125
1164300,-1054.77770996094,-105.477770996094
1164600,-1055.35021972656,-105.535021972656
1164900,-1055.78161621094,-105.578161621094
1165200,-1056.07629394531,-105.607629394531
1165500,-1056.23864746094,-105.623864746094
1165800,-1056.2734375,-105.62734375
1166100,-1056.18530273438,-105.618530273438
1166400,-1055.97900390625,-105.597900390625
1166700,-1041.52270507812,-104.152270507812
1167000,-1026.92956542969,-102.692956542969
1167300,-1012.21166992188,-101.221166992188
1167600,-997.381408691406,-99.7381408691406
1167900,-982.451354980469,-98.2451354980469
1168200,-967.43408203125,-96.743408203125
1168500,-952.342529296875,-95.2342529296875
1168800,-937.189514160156,-93.7189514160156
1169100,-921.988220214844,-92.1988220214844
1169400,-906.751831054688,-90.6751831054688
1169700,-891.493530273438,-89.1493530273438
1170000,-876.226745605469,-87.6226745605469
1170300,-875.569274902344,-87.5569274902344
1170600,-874.846008300781,-87.4846008300781
1170900,-874.055969238281,-87.4055969238281
1171200,-873.198120117188,-87.3198120117188
1171500,-872.271301269531,-87.2271301269531
1171800,-871.274597167969,-87.1274597167969
1172100,-870.206909179688,-87.0206909179688
1172400,-869.067138671875,-86.9067138671875
1172700,-867.854370117188,-86.7854370117188
1173000,-866.567321777344,-86.6567321777344
1173300,-865.205017089844,-86.5205017089844
1173600,-863.766174316406,-86.3766174316406
1173900,-836.50048828125,-83.650048828125
1174200,-809.295349121094,-80.9295349121094
1174500,-755.262329101562,-75.5262329101562
1174800,-729.317687988281,-72.9317687988281
1175100,-703.457946777344,-70.3457946777344
1175400,-677.692626953125,-67.7692626953125
1175700,-652.031127929688,-65.2031127929688
1176000,-626.48291015625,-62.648291015625
1176300,-601.057312011719,-60.1057312011719
1176600,-575.763549804688,-57.5763549804688
1176900,-550.61083984375,-55.061083984375
1177200,-525.608276367188,-52.5608276367188
1177500,-498.355316162109,-49.8355316162109
1177800,-471.142852783203,-47.1142852783203
1178100,-443.974212646484,-44.3974212646484
1178400,-416.852355957031,-41.6852355957031
1178700,-389.780181884766,-38.9780181884766
1179000,-362.760162353516,-36.2760162353516
1179300,-335.79443359375,-33.579443359375
1179600,-308.884674072266,-30.8884674072266
1179900,-282.032073974609,-28.2032073974609
1180200,-255.237182617188,-25.5237182617188
1180500,-228.499755859375,-22.8499755859375
1180800,-201.818634033203,-20.1818634033203
1181100,-198.3095703125,-19.83095703125
1181400,-194.803512573242,-19.4803512573242
1181700,-191.300430297852,-19.1300430297852
1182000,-187.800308227539,-18.7800308227539
1182300,-184.303115844727,-18.4303115844727
1182600,-180.808807373047,-18.0808807373047
1182900,-177.317321777344,-17.7317321777344
1183200,-173.82861328125,-17.382861328125
1183500,-170.342575073242,-17.0342575073242
1183800,-166.859146118164,-16.6859146118164
1184100,-163.378204345703,-16.3378204345703
1184400,-159.899612426758,-15.9899612426758
1184700,-155.941558837891,-15.5941558837891
1185000,-151.981475830078,-15.1981475830078
1185300,-148.019195556641,-14.8019195556641
1185600,-144.054611206055,-14.4054611206055
1185900,-140.08757019043,-14.008757019043
1186200,-136.117904663086,-13.6117904663086
1186500,-132.145492553711,-13.2145492553711
1186800,-128.170181274414,-12.8170181274414
1187100,-124.191795349121,-12.4191795349121
1187400,-120.21021270752,-12.021021270752
1187700,-116.225257873535,-11.6225257873535
1188000,-112.236770629883,-11.2236770629883
1188300,-110.734153747559,-11.0734153747559
1188600,-109.187156677246,-10.9187156677246
1188900,-107.591430664062,-10.7591430664062
1189200,-105.941505432129,-10.5941505432129
1189500,-104.230407714844,-10.4230407714844
1189800,-102.449172973633,-10.2449172973633
1190100,-100.586151123047,-10.0586151123047
1190400,-98.6260299682617,-9.86260299682617
1190700,-96.5484466552734,-9.65484466552734
1191000,-94.4331588745117,-9.44331588745117
1191300,-92.4542922973633,-9.24542922973633
1191600,-90.4264526367188,-9.04264526367188
1191900,-84.7685775756836,-8.47685775756836
1192200,-79.1064147949219,-7.91064147949219
1192500,-73.4415893554688,-7.34415893554688
1192800,-67.7760925292969,-6.77760925292969
1193100,-62.1124267578125,-6.21124267578125
1193400,-56.4537353515625,-5.64537353515625
1193700,-50.8040161132812,-5.08040161132812
1194000,-45.1683006286621,-4.51683006286621
1194300,-39.5527725219727,-3.95527725219727
1194600,-33.9644508361816,-3.39644508361816
1194900,-28.4097061157227,-2.84097061157227
1195200,-22.8895072937012,-2.28895072937012
1195500,-20.7614593505859,-2.07614593505859
1195800,-21.3043460845947,-2.13043460845947
1196100,-19.1857109069824,-1.91857109069824
1196400,-17.0643463134766,-1.70643463134766
1196700,-14.9402923583984,-1.49402923583984
1197000,-12.8135843276978,-1.28135843276978
1197300,-10.6842641830444,-1.06842641830444
1197600,-8.55237293243408,-0.855237293243408
1197900,-6.41795492172241,-0.641795492172241
1198200,-4.28105497360229,-0.428105497360229
1198500,-2.14172077178955,-0.214172077178955
1198800,0,0
1199100,0,0
1199400,0,0
1199700,0,0
1200000,0,0
1200300,0,0
1200600,0,0
1200900,0,0
1201200,0,0
1201500,0,0
1201800,0,0
1202100,0,0
1202400,0,0
1202700,0,0
1203000,0,0
1203300,0,0
1203600,0,0
1203900,0,0
1204200,0,0
1204500,0,0
1204800,0,0
1205100,0,0
1205400,0,0
1205700,0,0
1206000,0,0
1206300,0,0
1206600,0,0
1206900,0,0
1207200,0,0
1207500,0,0
1207800,0,0
1208100,0,0
1208400,0,0
1208700,0,0
1209000,0,0
1209300,0,0
1209600,0,0
1209900,0,0
1210200,0,0
1210500,0,0
1210800,0,0
1211100,0,0
1211400,0,0
1211700,0,0
1212000,0,0
1212300,0,0
1212600,0,0
1212900,0,0
1213200,0,0
1213500,0,0
1213800,0,0
1214100,0,0
1214400,0,0
1214700,0,0
1215000,0,0
1215300,0,0
1215600,0,0
1215900,0,0
1216200,0,0
1216500,0,0
1216800,0,0
1217100,0,0
1217400,0,0
1217700,0,0
1218000,0,0
1218300,0,0
1218600,0,0
1218900,0,0
1219200,0,0
1219500,0,0
1219800,0,0
1220100,0,0
1220400,0,0
1220700,0,0
1221000,0,0
1221300,0,0
1221600,0,0
1221900,0,0
1222200,0,0
1222500,0,0
1222800,0,0
1223100,0,0
1223400,0,0
1223700,0,0
1224000,0,0
1224300,-2.7124924659729,-0.27124924659729
1224600,-5.42165946960449,-0.542165946960449
1224900,-8.12745094299316,-0.812745094299316
1225200,-10.8298168182373,-1.08298168182373
1225500,-12.7386026382446,-1.27386026382446
1225800,-15.2705078125,-1.52705078125
1226100,-17.8163642883301,-1.78163642883301
1226400,-20.372163772583,-2.0372163772583
1226700,-22.9343948364258,-2.29343948364258
1227000,-25.5004100799561,-2.55004100799561
1227300,-28.0682983398438,-2.80682983398438
1227600,-30.6367034912109,-3.06367034912109
1227900,-34.5791397094727,-3.45791397094727
1228200,-38.5181198120117,-3.85181198120117
1228500,-42.4537811279297,-4.24537811279297
1228800,-46.3860549926758,-4.63860549926758
1229100,-50.314769744873,-5.0314769744873
1229400,-54.2397155761719,-5.42397155761719
1229700,-58.1606483459473,-5.81606483459473
1230000,-62.1638641357422,-6.21638641357422
1230300,-66.281867980957,-6.6281867980957
1230600,-70.4437561035156,-7.04437561035156
1230900,-74.6487884521484,-7.46487884521484
1231200,-78.896354675293,-7.8896354675293
1231500,-84.1548233032227,-8.41548233032227
1231800,-89.382194519043,-8.9382194519043
1232100,-94.5781402587891,-9.45781402587891
1232400,-99.7423477172852,-9.97423477172852
1232700,-104.874519348145,-10.4874519348145
1233000,-109.974411010742,-10.9974411010742
1233300,-115.041831970215,-11.5041831970215
1233600,-120.076629638672,-12.0076629638672
1233900,-125.078704833984,-12.5078704833984
1234200,-130.04801940918,-13.004801940918
1234500,-134.984573364258,-13.4984573364258
1234800,-139.888427734375,-13.9888427734375
1235100,-168.56819152832,-16.856819152832
1235400,-197.941299438477,-19.7941299438477
1235700,-228.01057434082,-22.801057434082
1236000,-261.787628173828,-26.1787628173828
1236300,-293.748046875,-29.3748046875
1236600,-326.429962158203,-32.6429962158203
1236900,-359.820648193359,-35.9820648193359
1237200,-393.904876708984,-39.3904876708984
1237500,-428.665283203125,-42.8665283203125
1237800,-464.082824707031,-46.4082824707031
1238100,-500.136901855469,-50.0136901855469
1238400,-536.805725097656,-53.6805725097656
1238700,-535.677124023438,-53.5677124023438
1239000,-533.930969238281,-53.3930969238281
1239300,-531.578063964844,-53.1578063964844
1239600,-528.629272460938,-52.8629272460938
1239900,-525.095581054688,-52.5095581054688
1240200,-520.988220214844,-52.0988220214844
1240500,-516.318359375,-51.6318359375
1240800,-511.097503662109,-51.1097503662109
1241100,-505.337493896484,-50.5337493896484
1241400,-486.449127197266,-48.6449127197266
1241700,-479.217864990234,-47.9217864990234
1242000,-471.484466552734,-47.1484466552734
1242300,-484.520416259766,-48.4520416259766
1242600,-497.582641601562,-49.7582641601562
1242900,-510.669250488281,-51.0669250488281
1243200,-523.7783203125,-52.37783203125
1243500,-536.907897949219,-53.6907897949219
1243800,-550.056030273438,-55.0056030273438
1244100,-563.220825195312,-56.3220825195312
1244400,-576.400329589844,-57.6400329589844
1244700,-589.592468261719,-58.9592468261719
1245000,-602.795288085938,-60.2795288085938
1245300,-616.006774902344,-61.6006774902344
1245600,-629.224914550781,-62.9224914550781
1245900,-643.318420410156,-64.3318420410156
1246200,-657.448547363281,-65.7448547363281
1246500,-671.611267089844,-67.1611267089844
1246800,-685.802734375,-68.5802734375
1247100,-700.01904296875,-70.001904296875
1247400,-740.785949707031,-74.0785949707031
1247700,-755.772766113281,-75.5772766113281
1248000,-770.76953125,-77.076953125
1248300,-785.771362304688,-78.5771362304688
1248600,-800.773254394531,-80.0773254394531
1248900,-815.770263671875,-81.5770263671875
1249200,-830.757385253906,-83.0757385253906
1249500,-844.949279785156,-84.4949279785156
1249800,-859.128356933594,-85.9128356933594
1250100,-873.286376953125,-87.3286376953125
1250400,-887.415161132812,-88.7415161132812
1250700,-901.506469726562,-90.1506469726562
1251000,-915.552368164062,-91.5552368164062
1251300,-929.544616699219,-92.9544616699219
1251600,-943.475341796875,-94.3475341796875
1251900,-957.336547851562,-95.7336547851562
1252200,-971.120483398438,-97.1120483398438
1252500,-984.819396972656,-98.4819396972656
