timestamp,Load R1_P,Load R1_Q,Load R11_P,Load R11_Q,Load R15_P,Load R15_Q,Load R16_P,Load R16_Q,Load R17_P,Load R17_Q,Load R18_P,Load R18_Q,Load I2_P,Load I2_Q,Load C1_P,Load C1_Q,Load C12_P,Load C12_Q,Load C13_P,Load C13_Q,Load C14_P,Load C14_Q,Load C17_P,Load C17_Q,Load C18_P,Load C18_Q,Load C19_P,Load C19_Q,Load C20_P,Load C20_Q,PV_Load R1_P,PV_Load R1_Q,PV_Load R11_P,PV_Load R11_Q,PV_Load R15_P,PV_Load R15_Q,PV_Load R16_P,PV_Load R16_Q,PV_Load R17_P,PV_Load R17_Q,PV_Load R18_P,PV_Load R18_Q,PV_Load I2_P,PV_Load I2_Q,PV_Load C1_P,PV_Load C1_Q,PV_Load C12_P,PV_Load C12_Q,PV_Load C13_P,PV_Load C13_Q,PV_Load C14_P,PV_Load C14_Q,PV_Load C17_P,PV_Load C17_Q,PV_Load C18_P,PV_Load C18_Q,PV_Load C19_P,PV_Load C19_Q,PV_Load C20_P,PV_Load C20_Q
218,1.2344935138583681,0.4838206719565497,1.3775510204081634,0.5398875351440474,0.7639956092206367,0.29942390533077357,1.2428137267316703,0.4870815161310979,1.4272049144361563,0.5593478078017773,1.5184310018903593,0.5951009862807071,1.271964461994077,0.4985062244542744,0.07841115180825717,0.03073076993186249,1.0539086401519149,0.41304614462122924,0.6163839592116873,0.24157218971281805,2.1778843808439707,0.8535528722951997,0.970938999314599,0.38052881915028375,0.7010603588907014,0.27475842530794664,6.828630597980844,2.6762656971215097,0.17603249830737985,0.06899036784006785,-10.291281920652107,-0.0,-10.29105373761633,-0.0,-10.291056724611163,-0.0,-10.290757715246366,-0.0,-10.291203842689882,-0.0,-10.29105373761633,-0.0,-10.291203842689882,-0.0,-10.291203842689882,-0.0,-10.29105373761633,-0.0,-10.291203842689882,-0.0,-10.290757715246366,-0.0,-10.291203842689882,-0.0,-10.291203842689882,-0.0,-10.291203842689884,-0.0,-10.291203842689882,-0.0
219,1.2344935138583681,0.4838206719565497,1.250392464678179,0.49005176266921224,0.6856201975850713,0.26870714262873724,0.6196973534253515,0.24287076973524485,1.4374725756910927,0.5633718927499914,1.5286389413988657,0.5991016651800731,0.7477788746298124,0.29306826932410773,0.07841115180825717,0.03073076993186249,1.0539086401519149,0.41304614462122924,2.6848220413766057,1.0522310482480302,2.195300430929344,0.8603785420622269,0.9123372172721042,0.3575617049067787,0.5566884176182707,0.21817641102114435,5.576598498576236,2.1855713315012095,0.17603249830737985,0.06899036784006785,-8.737693434375597,-0.0,-8.73746622635845,-0.0,-8.737705855443734,-0.0,-8.737261337709644,-0.0,-8.737616331432001,-0.0,-8.73746622635845,-0.0,-8.737616331432001,-0.0,-8.737616331432001,-0.0,-8.73746622635845,-0.0,-8.737616331432001,-0.0,-8.737261337709644,-0.0,-8.737616331432001,-0.0,-8.737616331432001,-0.0,-8.737416191333933,-0.0,-8.737616331432001,-0.0
220,1.2344935138583681,0.4838206719565497,1.165620094191523,0.4568279143526555,0.3721185510428101,0.1458400918205923,0.6196973534253515,0.24287076973524485,6.225362000877578,2.439833658601886,1.9352551984877124,0.758462041338156,0.7477788746298124,0.29306826932410773,0.2445147754347285,0.09582982950180793,1.0539086401519149,0.41304614462122924,2.6848220413766057,1.0522310482480302,3.002731929425156,1.1768257698327138,1.0788896504455106,0.422836661177793,0.5566884176182707,0.21817641102114435,3.0240745534558635,1.185190336016281,0.17603249830737985,0.06899036784006785,-4.428071069222442,-0.0,-4.428099669768838,-0.0,-4.42803636779506,-0.0,-4.4280110475123085,-0.0,-4.428099669768838,-0.0,-4.428099669768838,-0.0,-4.428099669768838,-0.0,-4.428099669768838,-0.0,-4.428099669768838,-0.0,-4.428099669768838,-0.0,-4.4280110475123085,-0.0,-4.428099669768838,-0.0,-4.428099669768838,-0.0,-4.428099669768838,-0.0,-4.428099669768838,-0.0
221,1.0188558871482243,0.39930832719101284,1.165620094191523,0.4568279143526555,0.3721185510428101,0.1458400918205923,0.4427630745852856,0.17352697754876803,0.96752961825362,0.37919262012018656,2.0781663516068054,0.8144715459292814,1.150542941757157,0.4509189015145183,0.3760534831620497,0.14738226395893234,1.0111826141998101,0.3963010306500983,2.6848220413766057,1.0522310482480302,2.214180014635336,0.8677777975239619,4.747361206305688,1.860578012821209,0.4447389885807504,0.17430137451909009,7.049495210975925,2.762826593773546,0.17603249830737985,0.06899036784006785,-4.177418327708081,-0.0,-4.1774241969378565,-0.0,-4.177321591948765,-0.0,-4.177280550774526,-0.0,-4.17734914440108,-0.0,-4.1774241969378565,-0.0,-4.17734914440108,-0.0,-4.17734914440108,-0.0,-4.1774241969378565,-0.0,-4.17734914440108,-0.0,-4.177280550774526,-0.0,-4.17734914440108,-0.0,-4.17734914440108,-0.0,-4.177324126888822,-0.0,-4.17734914440108,-0.0
222,0.5997022754660806,0.2350343315964634,1.165620094191523,0.4568279143526555,0.21405049396267836,0.08389031830388051,0.3105609725212106,0.12171454667191581,1.0860026327336552,0.42562436952265836,2.2840264650283553,0.8951519037331643,1.150542941757157,0.4509189015145183,0.41797944596564846,0.16381381849392823,0.3085768540985336,0.12093693423594548,2.6848220413766057,1.0522310482480302,4.038913732823806,1.5829244416860848,1.0702535983550376,0.41945203381559226,0.5193719412724307,0.20355139885379298,7.322547243075331,2.8698406980733218,0.17603249830737985,0.06899036784006785,-2.52505890594154,-0.0,-2.525067547283099,-0.0,-2.5249885635864597,-0.0,-2.524956970740103,-0.0,-2.525067547283099,-0.0,-2.525067547283099,-0.0,-2.525067547283099,-0.0,-2.525067547283099,-0.0,-2.525067547283099,-0.0,-2.525067547283099,-0.0,-2.524956970740103,-0.0,-2.525067547283099,-0.0,-2.525067547283099,-0.0,-2.525067547283098,-0.0,-2.525067547283099,-0.0
223,0.5997022754660806,0.2350343315964634,1.2277864992150707,0.4811920697847971,0.823271130625686,0.32265507039954044,0.3105609725212106,0.12171454667191581,0.96752961825362,0.37919262012018656,2.1351606805293004,0.8368086697840754,0.7255676209279368,0.28436327122537186,0.49255005156288895,0.1930394078576995,0.3085768540985336,0.12093693423594548,2.6848220413766057,1.0522310482480302,1.9033254736157412,0.7459481959679507,5.741124057573681,2.2500519185715953,0.5566884176182707,0.21817641102114435,7.439037017861766,2.915495179429881,0.17603249830737985,0.06899036784006785,-1.9090492262624976,-0.0,-1.9090363254277993,-0.0,-1.9089661482159193,-0.0,-1.9089380778929672,-0.0,-1.9090363254277993,-0.0,-1.9090363254277993,-0.0,-1.9090363254277993,-0.0,-1.9090363254277993,-0.0,-1.9090363254277993,-0.0,-1.9090363254277993,-0.0,-1.9089380778929672,-0.0,-1.9090363254277993,-0.0,-1.9090363254277993,-0.0,-1.9090363254277993,-0.0,-1.9090363254277993,-0.0
224,0.5997022754660806,0.2350343315964634,1.2433281004709575,0.4872831086428325,0.823271130625686,0.32265507039954044,0.3105609725212106,0.12171454667191581,1.401930671347082,0.5494423679292499,1.33468809073724,0.5230887660921173,0.6922507403751235,0.2713057740772681,0.5011912805376765,0.19642606413590474,0.2715476316067096,0.10642450212763203,2.9319050887341898,1.1490674306669122,0.23050654524758107,0.0903397469165338,3.962714187799863,1.5530604410555418,0.5377243066884176,0.21074402778855597,5.037017861765467,1.9740997738576265,0.17603249830737985,0.06899036784006785,-1.7041329682226327,-0.0,-1.704142900030021,-0.0,-1.7040542086001833,-0.0,-1.7040787735660246,-0.0,-1.7040678474932451,-0.0,-1.704142900030021,-0.0,-1.7040678474932451,-0.0,-1.7040678474932451,-0.0,-1.704142900030021,-0.0,-1.7040678474932451,-0.0,-1.7040787735660246,-0.0,-1.7040678474932451,-0.0,-1.7040678474932451,-0.0,-1.7040928650055038,-0.0,-1.7040678474932451,-0.0
225,0.6775359750478486,0.26553878739940867,1.2433281004709575,0.4872831086428325,0.823271130625686,0.32265507039954044,0.35614790426744336,0.13958090214669244,1.8521281263712155,0.7258830156586429,0.9059546313799621,0.35506025231874117,0.6922507403751235,0.2713057740772681,0.3904555314533622,0.15302669108927444,0.2468614832788269,0.0967495473887564,2.9319050887341898,1.1490674306669122,1.57183510854541,0.6160310361165544,2.6580534612748457,1.0417399502659292,0.4771615008156606,0.18700835230383803,1.1718871343515402,0.45928408244698715,0.17603249830737985,0.06899036784006785,-1.9849710246449723,-0.0,-1.9849894926448515,-0.0,-1.9849611161939615,-0.0,-1.9849497658407715,-0.0,-1.9849144401080754,-0.0,-1.9849894926448515,-0.0,-1.9849144401080754,-0.0,-1.9849144401080754,-0.0,-1.9849894926448515,-0.0,-1.9849144401080754,-0.0,-1.9849497658407715,-0.0,-1.9849144401080754,-0.0,-1.9849144401080754,-0.0,-1.984989492644851,-0.0,-1.9849144401080754,-0.0
226,0.9888707733749202,0.3875566106111897,1.5259026687598116,0.5980292696980217,0.823271130625686,0.32265507039954044,0.42139420032923897,0.16515212341996646,2.093813075910487,0.8206037844396854,0.9059546313799621,0.35506025231874117,0.6922507403751235,0.2713057740772681,0.3904555314533622,0.15302669108927444,0.2468614832788269,0.0967495473887564,2.9319050887341898,1.1490674306669122,1.2521993658020976,0.49075992039229416,1.8314599040438655,0.7177827598838579,0.45575040783034254,0.17861695187994786,0.7711623090862024,0.30223266658042297,0.17603249830737985,0.06899036784006785,-1.816735655607209,-0.0,-1.8167217051936355,-0.0,-1.8166742909423603,-0.0,-1.8167153664491857,-0.0,-1.8167217051936355,-0.0,-1.8167217051936355,-0.0,-1.8167217051936355,-0.0,-1.8167217051936355,-0.0,-1.8167217051936355,-0.0,-1.8167217051936355,-0.0,-1.8167153664491857,-0.0,-1.8167217051936355,-0.0,-1.8167217051936355,-0.0,-1.8166716701691183,-0.0,-1.8167217051936355,-0.0
227,0.9888707733749202,0.3875566106111897,1.9497645211930925,0.7641485112808054,0.43402854006586167,0.1701037531146377,0.5555907306572117,0.2177462073488402,2.254936375603335,0.8837509636270471,1.0088846880907372,0.39540043122068264,0.6922507403751235,0.2713057740772681,0.428860993563529,0.16807849677018669,0.2468614832788269,0.0967495473887564,2.7836552603196396,1.090965601215583,0.3775916741198471,0.147985109234703,2.4847155586017817,0.9738056439246141,0.5377243066884176,0.21074402778855597,0.5381827595133316,0.21092370386730425,0.17603249830737985,0.06899036784006785,-1.7577023498694517,-0.0,-1.7577304112879015,-0.0,-1.7576623970722782,-0.0,-1.7576351919305127,-0.0,-1.7576553587511259,-0.0,-1.7577304112879015,-0.0,-1.7576553587511259,-0.0,-1.7576553587511259,-0.0,-1.7577304112879015,-0.0,-1.7576553587511259,-0.0,-1.7576351919305127,-0.0,-1.7576553587511259,-0.0,-1.7576553587511259,-0.0,-1.7576303412388674,-0.0,-1.7576553587511259,-0.0
228,0.9888707733749202,0.3875566106111897,1.3054945054945055,0.5116472640749741,0.17453347969264543,0.06840287492470257,2.6323603900215278,1.0316703639466331,2.254936375603335,0.8837509636270471,1.4206049149338373,0.5567611468284486,0.6093287265547878,0.23880711450865413,0.1952277657266811,0.07651334554463722,0.2468614832788269,0.0967495473887564,2.6848220413766057,1.0522310482480302,0.3187576225709407,0.12492696430743533,1.085675119945168,0.42549601124809366,0.6346859706362152,0.24874508399388712,0.4799378721201139,0.18809646318902457,0.17603249830737985,0.06899036784006785,-2.038081895179265,-0.0,-2.037976583608526,-0.0,-2.0379688929551696,-0.0,-2.0380258575831567,-0.0,-2.0380516361453016,-0.0,-2.037976583608526,-0.0,-2.0380516361453016,-0.0,-2.0380516361453016,-0.0,-2.037976583608526,-0.0,-2.0380516361453016,-0.0,-2.0380258575831567,-0.0,-2.0380516361453016,-0.0,-2.0380516361453016,-0.0,-2.038026618633043,-0.0,-2.0380516361453016,-0.0
229,0.9888707733749202,0.3875566106111897,1.1444270015698588,0.44852195227351627,0.17453347969264543,0.06840287492470257,3.1890907939723943,1.2498632301823425,1.262922334357174,0.49496244863034955,1.4206049149338373,0.5567611468284486,0.6263573543928924,0.24548094638435164,0.13761957256143095,0.05393563702326886,0.2468614832788269,0.0967495473887564,2.6848220413766057,1.0522310482480302,0.22523782421335065,0.08827483841558446,1.1115832762165865,0.4356498933346958,0.6392740619902121,0.25054324122757793,0.5405125550090604,0.21183679349443546,0.17603249830737985,0.06899036784006785,-1.7602623702477231,-0.0,-1.7602821975382767,-0.0,-1.7602355901189386,-0.0,-1.7601569066965534,-0.0,-1.7602071450015013,-0.0,-1.7602821975382767,-0.0,-1.7602071450015013,-0.0,-1.7602071450015013,-0.0,-1.7602821975382767,-0.0,-1.7602071450015013,-0.0,-1.7601569066965534,-0.0,-1.7602071450015013,-0.0,-1.7602071450015013,-0.0,-1.7602321625137596,-0.0,-1.7602071450015013,-0.0
230,0.9888707733749202,0.3875566106111897,8.710361067503925,3.4137504145262074,0.17453347969264543,0.06840287492470257,3.1851019374445992,1.2482999240782997,1.0607283896445812,0.41571892965013113,1.4206049149338373,0.5567611468284486,1.1920039486673248,0.46716823129882523,0.09921411045126419,0.03888383134235662,0.28389070577065095,0.11126197949706985,2.323904304343563,0.9107807610718774,0.22684771119603217,0.08890578267976343,1.1288553803975325,0.4424191480590973,0.657626427406199,0.2577358701623409,0.7241004400724825,0.28378825611237296,0.17603249830737985,0.06899036784006785,-1.2492517353371968,-0.0,-1.2492194536175323,-0.0,-1.2491994510521502,-0.0,-1.2492094624344554,-0.0,-1.2492494746322425,-0.0,-1.2492194536175323,-0.0,-1.2492494746322425,-0.0,-1.2492494746322425,-0.0,-1.2492194536175323,-0.0,-1.2492494746322425,-0.0,-1.2492094624344554,-0.0,-1.2492494746322425,-0.0,-1.2492494746322425,-0.0,-1.2491744220954668,-0.0,-1.2492494746322425,-0.0
231,0.9888707733749202,0.3875566106111897,1.6361067503924647,0.6412202725095455,0.17453347969264543,0.06840287492470257,3.6272951753830567,1.4216035721836329,0.8609039052215884,0.3374040456579619,1.4103969754253307,0.5527604679290824,1.1920039486673248,0.46716823129882523,0.09921411045126419,0.03888383134235662,0.3085768540985336,0.12093693423594548,0.48975389744092557,0.19194354372314107,0.23197007886820065,0.09091333261124196,1.1288553803975325,0.4424191480590973,0.657626427406199,0.2577358701623409,0.6360341703339374,0.24927346820681412,0.17603249830737985,0.06899036784006785,-0.9567980640641917,-0.0,-0.9567847493245271,-0.0,-0.9567989478499542,-0.0,-0.9567746067325782,-0.0,-0.9567697388171719,-0.0,-0.9567847493245271,-0.0,-0.9567697388171719,-0.0,-0.9567697388171719,-0.0,-0.9567847493245271,-0.0,-0.9567697388171719,-0.0,-0.9567746067325782,-0.0,-0.9567697388171719,-0.0,-0.9567697388171719,-0.0,-0.9567897528269789,-0.0,-0.9567697388171719,-0.0
232,0.9888707733749202,0.3875566106111897,2.161695447409733,0.8472081320721975,0.17453347969264543,0.06840287492470257,3.0087374952513617,1.1791794613352578,0.8135146994295744,0.3188313458969732,1.3508506616257088,0.5294231743494469,1.1920039486673248,0.46716823129882523,0.1411400732548629,0.055315385877352484,0.3085768540985336,0.12093693423594548,0.48975389744092557,0.19194354372314107,0.2217253435238637,0.0868982327482849,1.1288553803975325,0.4424191480590973,0.8380913539967373,0.32846338802084374,0.6360341703339374,0.24927346820681412,0.17603249830737985,0.06899036784006785,-0.8732535184359677,-0.0,-0.87323626538577,-0.0,-0.8732559469350413,-0.0,-0.8732097826522034,-0.0,-0.87323626538577,-0.0,-0.87323626538577,-0.0,-0.87323626538577,-0.0,-0.87323626538577,-0.0,-0.87323626538577,-0.0,-0.87323626538577,-0.0,-0.8732097826522034,-0.0,-0.87323626538577,-0.0,-0.87323626538577,-0.0,-0.8732312618833185,-0.0,-0.87323626538577,-0.0
233,1.2568228539023178,0.4925719502606733,2.161695447409733,0.8472081320721975,0.2035126234906696,0.07976033340276639,3.296505001899456,1.2919608302697851,0.8135146994295744,0.3188313458969732,1.4010396975425332,0.5490931789379969,1.1076011846001974,0.4340892385236289,0.2880409658262508,0.11288854260684181,0.35130288005063837,0.13768204820707644,0.48975389744092557,0.19194354372314107,0.2217253435238637,0.0868982327482849,1.1288553803975325,0.4424191480590973,0.8380913539967373,0.32846338802084374,0.6416256795236862,0.25146488331192896,0.17603249830737985,0.06899036784006785,-0.7852575940903012,-0.0,-0.7852296607625338,-0.0,-0.7852270128087833,-0.0,-0.7852259536484809,-0.0,-0.7851996397478236,-0.0,-0.7852296607625338,-0.0,-0.7851996397478236,-0.0,-0.7851996397478236,-0.0,-0.7852296607625338,-0.0,-0.7851996397478236,-0.0,-0.7852259536484809,-0.0,-0.7851996397478236,-0.0,-0.7851996397478236,-0.0,-0.7852396677674373,-0.0,-0.7851996397478236,-0.0
234,2.090026228113702,0.8191196492659724,2.161695447409733,0.8472081320721975,0.21075740944017565,0.08259969802228236,3.296505001899456,1.2919608302697851,0.8135146994295744,0.3188313458969732,1.5184310018903593,0.5951009862807071,0.7077986179664364,0.2773992727463832,0.2880409658262508,0.11288854260684181,0.973203924464606,0.3814164848979819,0.35076968330228453,0.13747307861251995,2.422294495487438,0.9493416833114612,1.1115832762165865,0.4356498933346958,9.0,3.527265229607776,0.6956769350245923,0.2726485626613725,0.17603249830737985,0.06899036784006785,-0.6373304464115137,-0.0,-0.6373161212848993,-0.0,-0.6373027218664228,-0.0,-0.6372973622063003,-0.0,-0.6373161212848993,-0.0,-0.6373161212848993,-0.0,-0.6373161212848993,-0.0,-0.6373161212848993,-0.0,-0.6373161212848993,-0.0,-0.6373161212848993,-0.0,-0.6372973622063003,-0.0,-0.6373161212848993,-0.0,-0.6373161212848993,-0.0,-0.6373161212848993,-0.0,-0.6373161212848993,-0.0
235,2.1978450414687742,0.8613758216487409,2.0995290423861857,0.8228439766400559,0.21075740944017565,0.08259969802228236,3.2389515005698373,1.2694045564828798,0.8135146994295744,0.3188313458969732,1.5184310018903593,0.5951009862807071,0.6804047384007896,0.2666631084246089,0.32484620034849404,0.12731318971771605,0.973203924464606,0.3814164848979819,0.12795372095303462,0.05014741232406388,1.1775591511505,0.46150704996217845,0.8759424263193967,0.34329791816607547,0.4065048939641109,0.15931673090500048,0.8643541289153508,0.33875625166567047,0.17603249830737985,0.06899036784006785,-0.4589505190091065,-0.0,-0.45893125187631345,-0.0,-0.45892897987191217,-0.0,-0.4589280710883401,-0.0,-0.458938757129991,-0.0,-0.45893125187631345,-0.0,-0.458938757129991,-0.0,-0.458938757129991,-0.0,-0.45893125187631345,-0.0,-0.458938757129991,-0.0,-0.4589280710883401,-0.0,-0.458938757129991,-0.0,-0.458938757129991,-0.0,-0.4589412588812169,-0.0,-0.458938757129991,-0.0
236,5.727794711845183,2.2448279032692007,2.1178963893249607,0.8300424771086431,0.3675082327113062,0.14403322342635483,3.0087374952513617,1.1791794613352578,1.0954804738920578,0.4293389094748561,1.9573724007561435,0.7671301789534491,1.0476307996051333,0.41058574365704203,0.4720671384374666,0.18501177816121295,2.1581390442029753,0.8458143123640127,0.12795372095303462,0.05014741232406388,0.30646394015773637,0.12010884447188686,1.138725154215216,0.4462872936158982,0.3808115823817292,0.1492470503963323,1.039088791095004,0.4072379737005095,0.17603249830737985,0.06899036784006785,-0.3387059797490925,-0.0,-0.3387120984689283,-0.0,-0.338700823421775,-0.0,-0.33870231757595165,-0.0,-0.3387045932152507,-0.0,-0.3387120984689283,-0.0,-0.3387045932152507,-0.0,-0.3387045932152507,-0.0,-0.3387120984689283,-0.0,-0.3387045932152507,-0.0,-0.33870231757595165,-0.0,-0.3387045932152507,-0.0,-0.3387045932152507,-0.0,-0.3387070949664766,-0.0,-0.3387045932152507,-0.0
237,2.2425037215566737,0.8788783782569881,2.140502354788069,0.8389021699930581,0.6948408342480791,0.27232087941721217,3.0087374952513617,1.1791794613352578,1.283457656867047,0.5030106185267781,2.4881852551984873,0.9751654817204861,1.1512833168805527,0.4512090681178094,0.9818996479499307,0.38482449857532297,0.5354995252663782,0.20987209510484076,0.12795372095303462,0.05014741232406388,0.3117326611919668,0.12217375297283621,1.3139136394790951,0.5149468772491133,0.5046900489396411,0.19779729570598253,1.183536111830184,0.46384953058264317,0.17603249830737985,0.06899036784006785,-0.21519454881232886,-0.0,-0.2151906334434104,-0.0,-0.2151875571820677,-0.0,-0.21518632670215745,-0.0,-0.2151906334434104,-0.0,-0.2151906334434104,-0.0,-0.2151906334434104,-0.0,-0.2151906334434104,-0.0,-0.2151906334434104,-0.0,-0.2151906334434104,-0.0,-0.21518632670215745,-0.0,-0.2151906334434104,-0.0,-0.2151906334434104,-0.0,-0.21519063344341036,-0.0,-0.2151906334434104,-0.0
238,1.2370454384348195,0.4848208180484495,2.140502354788069,0.8389021699930581,1.071569703622393,0.4199678396320419,3.1113080916803857,1.2193787611535052,1.6325581395348838,0.6398295067660618,2.4881852551984873,0.9751654817204861,1.1512833168805527,0.4512090681178094,1.0401479321503504,0.40765307052470656,0.8022998206561873,0.31443602901345824,0.12795372095303462,0.05014741232406388,0.3117326611919668,0.12217375297283621,1.3139136394790951,0.5149468772491133,0.2982259380097879,0.11688022018989877,1.2422469583225473,0.486859389186349,0.17603249830737985,0.06899036784006785,-0.17544163535630136,-0.0,-0.17544280996697686,-0.0,-0.1754403019213175,-0.0,-0.17543929872313171,-0.0,-0.17544280996697686,-0.0,-0.17544280996697686,-0.0,-0.17544280996697686,-0.0,-0.17544280996697686,-0.0,-0.17544280996697686,-0.0,-0.17544280996697686,-0.0,-0.17543929872313171,-0.0,-0.17544280996697686,-0.0,-0.17544280996697686,-0.0,-0.17544280996697686,-0.0,-0.17544280996697686,-0.0
239,1.1292266250797476,0.4425646456656811,2.140502354788069,0.8389021699930581,1.0636663007683862,0.41687035095620617,3.1341015575535014,1.2283119388908934,1.5519964896884597,0.6082559171723808,2.4881852551984873,0.9751654817204861,1.1512833168805527,0.4512090681178094,1.0401479321503504,0.40765307052470656,1.158350036923726,0.4539786454395492,0.12795372095303462,0.05014741232406388,0.34114968696642,0.13370282543647005,1.1448937628512679,0.4487048845888987,0.2982259380097879,0.11688022018989877,1.2310639399430492,0.4824765589761192,0.17603249830737985,0.06899036784006785,-0.17709609628733364,-0.0,-0.17709396577604325,-0.0,-0.17708714547118026,-0.0,-0.1770844174038346,-0.0,-0.17709396577604325,-0.0,-0.17709396577604325,-0.0,-0.17709396577604325,-0.0,-0.17709396577604325,-0.0,-0.17709396577604325,-0.0,-0.17709396577604325,-0.0,-0.1770844174038346,-0.0,-0.17709396577604325,-0.0,-0.17709396577604325,-0.0,-0.17709396577604322,-0.0,-0.17709396577604325,-0.0
240,1.1292266250797476,0.4425646456656811,1.857927786499215,0.7281560089378689,1.4529088913282107,0.569421668241109,1.0188679245283019,0.3993130448612577,4.661518209741114,1.8269345664892578,2.4881852551984873,0.9751654817204861,1.1512833168805527,0.4512090681178094,1.0401479321503504,0.40765307052470656,1.158350036923726,0.4539786454395492,0.12795372095303462,0.05014741232406388,0.46101309049516215,0.1806794938330676,0.8037697052775874,0.3150121037819693,0.2982259380097879,0.11688022018989877,0.878332901889723,0.3442347894284576,0.17603249830737985,0.06899036784006785,-0.19652932560657202,-0.0,-0.1965325728009607,-0.0,-0.1965233302836231,-0.0,-0.19652563743345475,-0.0,-0.19652506754728313,-0.0,-0.1965325728009607,-0.0,-0.19652506754728313,-0.0,-0.19652506754728313,-0.0,-0.1965325728009607,-0.0,-0.19652506754728313,-0.0,-0.19652563743345475,-0.0,-0.19652506754728313,-0.0,-0.19652506754728313,-0.0,-0.19652756929850895,-0.0,-0.19652506754728313,-0.0
241,1.1292266250797476,0.4425646456656811,1.434065934065934,0.5620367673550852,1.712403951701427,0.6711225464310441,0.4125617323034064,0.16169051704672852,8.22676612549364,3.224220678507644,2.02882797731569,0.7951349312490119,1.5807008884501483,0.6195056980267031,0.6634543579531311,0.26001994313775895,1.158350036923726,0.4539786454395492,0.12795372095303462,0.05014741232406388,0.5137003008374664,0.20132857884256108,0.42748457847840987,0.16753905442893685,0.2884380097879282,0.11304415142469185,0.878332901889723,0.3442347894284576,0.17603249830737985,0.06899036784006785,-0.17041329682226325,-0.0,-0.17041429000300212,-0.0,-0.17040542086001828,-0.0,-0.17040787735660248,-0.0,-0.17040678474932455,-0.0,-0.17041429000300212,-0.0,-0.17040678474932455,-0.0,-0.17040678474932455,-0.0,-0.17041429000300212,-0.0,-0.17040678474932455,-0.0,-0.17040787735660248,-0.0,-0.17040678474932455,-0.0,-0.17040678474932455,-0.0,-0.17040928650055037,-0.0,-0.17040678474932455,-0.0
242,1.1292266250797476,0.4425646456656811,1.434065934065934,0.5620367673550852,5.168825466520308,2.0257575939964747,0.8083132835253894,0.3167928155121331,1.2163229486616938,0.4766992938653774,1.5286389413988657,0.5991016651800731,1.688055281342547,0.6615798555039264,0.49287009708047363,0.19316483957170708,1.121320814431902,0.4394662133312357,0.12795372095303462,0.05014741232406388,0.4405236198064883,0.17264929410715352,0.410212474297464,0.16076979970453537,0.2872145187601957,0.11256464282904097,0.878332901889723,0.3442347894284576,0.17603249830737985,0.06899036784006785,-0.09006113481500351,-0.0,-0.09006004202942061,-0.0,-0.09006175663311985,-0.0,-0.09005763919465236,-0.0,-0.09006304413089163,-0.0,-0.09006004202942061,-0.0,-0.09006304413089163,-0.0,-0.09006304413089163,-0.0,-0.09006004202942061,-0.0,-0.09006304413089163,-0.0,-0.09005763919465236,-0.0,-0.09006304413089163,-0.0,-0.09006304413089163,-0.0,-0.09006004202942061,-0.0,-0.09006304413089163,-0.0
243,1.1292266250797476,0.4425646456656811,1.434065934065934,0.5620367673550852,1.3205268935236003,0.5175387329208628,0.383215144991769,0.15018905070984104,0.6634488810881966,0.26001779665384217,1.1951795841209831,0.468412821134114,1.853899308983218,0.7265771746411542,0.38245439351374416,0.14989089823908439,1.0966346661040196,0.42979125859236017,0.36224139621531526,0.14196905351053948,0.30148792584762985,0.11815865310987914,0.410212474297464,0.16076979970453537,0.4049755301794453,0.1587173451604369,0.878332901889723,0.3442347894284576,0.17603249830737985,0.06899036784006785,-0.06865630771190218,-0.0,-0.06865505854097868,-0.0,-0.06865450594693503,-0.0,-0.06865428491374134,-0.0,-0.06865580906634644,-0.0,-0.06865505854097868,-0.0,-0.06865580906634644,-0.0,-0.06865580906634644,-0.0,-0.06865505854097868,-0.0,-0.06865580906634644,-0.0,-0.06865428491374134,-0.0,-0.06865580906634644,-0.0,-0.06865580906634644,-0.0,-0.06865505854097868,-0.0,-0.06865580906634644,-0.0
244,1.1292266250797476,0.4425646456656811,1.434065934065934,0.5620367673550852,1.5049396267837543,0.58981346869036,0.383215144991769,0.15018905070984104,0.6634488810881966,0.26001779665384217,1.1951795841209831,0.468412821134114,2.1026653504442248,0.8240731533469959,0.30884392446925785,0.12104160401733594,1.0966346661040196,0.42979125859236017,0.5184331797235022,0.20318348096818983,0.3216846898121798,0.1260741356968516,0.410212474297464,0.16076979970453537,0.3652120717781403,0.14313331580178373,0.9873673310898265,0.38696738397819713,0.17603249830737985,0.06899036784006785,-0.06646309622365153,-0.0,-0.06646202341639146,-0.0,-0.06646214547118025,-0.0,-0.06646159388384101,-0.0,-0.06646277394175924,-0.0,-0.06646202341639146,-0.0,-0.06646277394175924,-0.0,-0.06646277394175924,-0.0,-0.06646202341639146,-0.0,-0.06646277394175924,-0.0,-0.06646159388384101,-0.0,-0.06646277394175924,-0.0,-0.06646277394175924,-0.0,-0.06646252376663665,-0.0,-0.06646277394175924,-0.0
